Gene	K70_1	K70_2	K70_3	K70MD_1	K70MD_2	K70MD_3	K70P10_1	K70P10_3
ERVK13-1	42.46460852	49.42359194	49.87633396	32.51547779	14.02570711	27.29559005	53.27658157	15.17744233
ERVV-2	0	0	0	1.477976263	0	0	1.718599405	0
ESAM	14.77029862	7.603629529	3.117270872	33.99345406	21.67609281	26.20376645	38.95491986	18.2129308
ESCO1	81.23664239	89.72282844	125.7299252	14.77976263	29.3264785	38.21382608	354.0314775	38.44952057
ESCO2	1252.705951	1135.221889	1180.40657	1896.243546	1896.020589	1647.561816	1469.402492	1897.180291
ESD	1678.27518	1688.005755	1698.912625	1945.016763	2046.478174	1842.99824	580.886599	1430.726897
ESF1	124.6243946	165.7591237	152.7462727	85.72262327	66.30334271	73.15218135	555.6804744	57.67428085
ESM1	0	0	1.039090291	1.477976263	0	0	0	0
ESPL1	837.2913028	942.8500616	829.1940521	267.5137037	215.4858638	399.6074384	1239.683038	415.8619198
ESPN	97.85322833	105.6904505	105.9872097	39.90535911	48.45244275	53.49935651	126.6034895	97.13563091
ESPNL	0	0	0	2.955952527	0	1.091823602	9.738729964	1.011829489
ESPNP	0	0	0	0	0	0	0.572866468	0
ESR1	0.923143663	1.520725906	0	0	5.100257131	0	1.145732937	0
ESR2	6.462005644	6.082903623	6.234541745	13.30178637	10.20051426	4.367294409	16.61312759	13.15378335
ESRG	1368.098909	1383.860574	1465.11731	501.0339533	552.1028345	615.7885116	811.7517858	546.3879239
ESRP1	19.38601693	22.81088859	11.4299932	48.77321669	36.9768642	62.23394532	13.17592877	31.36671415
ESRP2	470.8032684	494.9962823	534.0924095	156.6654839	165.7583568	203.07919	486.9364982	277.2412799
ESRRA	1975.52744	2094.799935	1828.798912	1398.165545	1382.169683	1257.78079	1439.040569	1694.814393
ESRRB	1.846287327	0.760362953	3.117270872	0	1.275064283	3.275470807	2.291465874	3.035488466
ESRRG	0	0	2.078180582	2.955952527	5.100257131	0	0	0
ESS2	322.1771386	364.2138544	278.4761979	226.1303683	243.537278	243.4766633	427.3583855	299.5015286
ESX1	0.923143663	0	0	0	1.275064283	0	0	4.047317955
ESYT1	4329.543782	4388.054601	4271.700185	2580.546556	2756.688979	2906.434429	3955.642965	3291.481327
ESYT2	2508.181334	2700.809209	2619.546623	1761.747706	1669.059146	1548.205868	2878.654004	1677.613292
ESYT3	0.923143663	0	0	0	2.550128566	2.183647204	2.864332342	1.011829489
ETAA1	193.8601693	187.0492864	178.72353	70.94286064	49.72750703	79.70312296	340.2826823	100.1711194
ETDA	0	0	0	0	0	0	0.572866468	0
ETDB	0	0	0	0	0	0	0	2.023658977
ETF1	5301.614059	5181.113161	5549.781243	5101.974061	4675.660725	4848.788617	4086.829386	5695.588192
ETFA	6038.282703	5645.694925	5766.951114	12295.28453	13028.60684	10990.29638	2437.546823	7233.569014
ETFB	4062.755263	3820.823838	3899.705861	5495.115747	4982.951217	4512.506948	1425.86464	3986.608185
ETFBKMT	85.8523607	82.87956187	100.7917582	115.2821485	161.9331639	113.5496546	41.24638573	117.3722207
ETFDH	226.1701976	160.4365831	221.3262319	422.7012113	379.9691563	457.4740893	222.8450562	241.8272478
ETFRF1	324.0234259	334.5596993	363.6816018	1480.932216	1481.624697	1234.852494	132.9050207	512.9975507
ETHE1	795.7498379	758.081864	756.4577317	2174.103083	2371.619566	2102.852258	435.378516	1289.070769
ETNK1	666.509725	593.0831033	561.108757	1075.96672	1243.187676	1136.58837	350.0214122	672.8666099
ETNK2	502.1901529	414.3978093	500.8415202	1164.645295	952.4730193	996.8349488	335.1268841	790.2388306
ETNPPL	0	0	0	1.477976263	0	0	0	0
ETS1	887.1410606	886.5832031	761.6531831	696.12682	809.6658196	923.6827674	1757.554325	1216.219045
ETS2	749.5926547	704.8564573	721.1286618	645.8756271	779.0642768	864.7242929	1001.370587	1056.349986
ETV1	5.538861981	3.041451812	4.156361163	4.43392879	8.92544998	1.091823602	2.291465874	5.059147443
ETV2	25.84802258	15.96762201	25.97725727	25.12559648	8.92544998	21.83647204	7.44726409	9.106465398
ETV3	267.7116624	253.9612263	285.74983	118.2381011	145.3573282	177.9672472	384.9662668	175.0465015
ETV3L	0	0	0	0	0	0	0	2.023658977
ETV4	569.5796404	517.8071709	603.7114589	195.0928668	281.7892065	383.2300844	355.7500769	382.4715467
ETV5	1058.845782	1125.33717	1146.116591	1847.470329	2087.280231	2229.503796	1742.086931	1905.274927
ETV6	180.936158	170.3213015	198.4662455	96.06845711	146.6323925	108.0905366	257.7899108	111.3012437
ETV7	0.923143663	1.520725906	4.156361163	33.99345406	49.72750703	41.48929688	8.020130559	19.22476028
ETV7-AS1	0	2.281088859	0	0	0	0	0	0
EVA1A	21.23230426	25.09197745	20.78180582	190.658938	205.2853495	218.3647204	47.54791688	101.1829489
EVA1B	286.1745357	231.1503377	257.6943921	617.7940781	595.4550201	556.8300371	198.7846646	448.2404635
EVA1C	15.69344228	9.124355435	8.312722326	7.389881317	6.375321414	18.56100124	12.03019584	40.47317955
EVADR	0	0	0	1.477976263	0	0	0.572866468	0
EVC	969.3008466	916.9977212	967.3930607	336.978588	373.5938349	351.5671999	969.8629311	573.7073201
EVC2	1.846287327	2.281088859	0	11.82381011	19.12596424	13.10188323	1.718599405	7.08280642
EVI2A	2.76943099	0.760362953	0	19.21369142	14.02570711	22.92829565	0.572866468	1.011829489
EVI2B	0.923143663	0	2.078180582	4.43392879	0	4.367294409	2.864332342	2.023658977
EVI5	382.1814767	386.2643801	331.4698028	280.81549	226.9614423	228.1911329	485.7907653	209.4487041
EVI5L	324.0234259	264.6063076	290.9452814	107.8922672	188.7095139	188.8854832	429.0769849	189.2121144
EVL	203.091606	245.5972338	208.8571484	65.03095559	68.85347127	79.70312296	292.1618989	119.3958797
EVPL	754.2083731	852.3668702	731.5195647	243.8660834	276.6889494	405.0665564	1305.562682	548.4115828
EVPLL	24.00173525	17.48834792	11.4299932	8.86785758	11.47557855	2.183647204	42.39211867	11.13012437
EWSAT1	11.07772396	12.16580725	8.312722326	14.77976263	6.375321414	12.01005962	9.738729964	2.023658977
EWSR1	3642.724896	3749.349721	3391.590709	1096.658387	1189.634976	1409.54427	3092.333197	1726.181108
EXD1	2.76943099	2.281088859	3.117270872	10.34583384	21.67609281	4.367294409	4.010065279	6.070976932
EXD2	588.0425136	528.4522523	598.5160075	475.9083568	457.7480775	429.0866757	615.2585871	504.9029148
EXD3	112.6235269	134.5842427	131.9644669	156.6654839	135.156814	112.457831	177.5886052	141.6561284
EXO1	878.8327676	886.5832031	1042.207562	651.7875321	726.7866412	612.5130408	1142.868605	1085.693041
EXO5	88.62179169	79.0777471	78.9708621	266.0357274	214.2107995	212.9056024	111.1360949	182.129308
EXOC1	347.1020175	344.4444177	335.6261639	336.978588	317.4910064	282.782313	525.8914181	276.2294504
EXOC1L	0.923143663	0	0	0	2.550128566	0	0	0
EXOC2	478.1884177	469.9043049	481.0988046	161.0994127	169.5835496	203.07919	402.7251273	300.5133581
EXOC3	601.8896686	583.9587478	588.1251046	313.3309678	330.2416492	310.077903	633.5903141	392.5898416
EXOC3-AS1	98.77637199	113.29408	104.9481194	94.59048085	70.12853555	89.52953538	52.13084863	87.01733602
EXOC3L1	25.84802258	3.041451812	17.66453494	10.34583384	3.825192848	5.459118011	17.75886052	1.011829489
EXOC3L2	1.846287327	0	0	2.955952527	3.825192848	0	1.145732937	0
EXOC3L4	0	1.520725906	7.273632036	0	1.275064283	0	1.718599405	7.08280642
EXOC4	938.8371057	870.6155811	892.5785598	353.2363269	344.2673564	343.9244347	537.9216139	366.2822749
EXOC5	2228.468804	2148.025342	2357.69587	1859.294139	1769.789225	1734.907704	1227.652842	2126.865585
EXOC6	363.7186034	320.1128032	340.8216154	345.8464456	331.5167135	291.5169018	207.9505281	294.4423812
EXOC6B	891.7567789	989.9925647	902.9694627	499.555977	446.272499	560.1055079	1147.451536	504.9029148
EXOC7	788.3646886	746.6764198	729.4413841	339.9345406	341.7172278	455.2904421	1536.427868	573.7073201
EXOC8	259.4033694	289.6982851	236.9125863	178.8351279	169.5835496	239.1093689	432.5141837	192.2476028
EXOG	151.3955608	117.8562577	138.1990087	301.5071577	279.2390779	269.6804297	98.53303258	200.3422387
EXOSC1	1481.64558	1416.556181	1495.250928	4504.871651	4798.066896	4160.939748	768.2139342	2461.781146
EXOSC10	1015.45803	988.4718388	1091.044805	474.4303805	489.6246846	542.6363303	1381.181055	636.4407483
EXOSC10-AS1	151.3955608	136.1049686	127.8081058	407.9214487	413.1208276	330.8225515	178.7343382	279.2649389
EXOSC2	1407.794087	1361.049686	1247.947439	2423.881072	2469.799516	2107.219552	1120.526812	1877.955531
EXOSC3	1069.923506	923.8409878	969.4712413	1206.028631	1221.511583	1077.629895	671.399501	1063.432793
EXOSC4	900.9882155	924.6013507	772.0440861	1970.142359	1814.416474	1796.049826	516.1526881	1554.170095
EXOSC5	542.8084741	512.4846303	431.2224707	580.8446715	628.6066914	505.5143278	157.5382788	462.4060763
EXOSC6	908.3733649	892.6661067	891.5394695	359.148232	391.4447348	406.15838	456.5745754	397.648989
EXOSC7	713.5900519	583.9587478	654.6268832	963.6405237	1041.727519	869.0915873	330.5439523	792.2624896
EXOSC8	1069.923506	1072.872127	1165.859306	1514.92567	1544.102846	1216.291493	428.5041184	1219.254534
EXOSC9	1180.700746	1146.627333	1197.032015	1643.509605	1591.280225	1422.646154	690.876961	1345.73322
EXPH5	168.9352904	190.0907382	166.2544465	115.2821485	164.4832925	191.0691304	494.9566288	91.06465398
EXT1	1465.028994	1526.808809	1361.208281	712.3845589	763.7635054	789.3884644	1688.810349	1230.384658
EXT2	3495.945054	3333.431186	3209.749908	3343.182308	3107.331657	2783.058362	2343.023856	3349.155607
EXTL1	7.385149308	7.603629529	5.195451454	2.955952527	7.650385697	10.91823602	10.31159643	24.28390773
EXTL2	369.2574654	352.0480472	363.6816018	719.7744402	780.3393411	650.7268669	260.0813767	466.4533943
EXTL3	1517.648183	1494.873565	1342.504656	434.5250214	568.6786701	647.4513961	1180.677792	683.9967343
EXTL3-AS1	0	0	0	0	0	0	3.437198811	0
EYA1	0	0.760362953	0	0	0	7.642765215	0.572866468	1.011829489
EYA2	10.1545803	6.082903623	15.58635436	19.21369142	7.650385697	19.65282484	19.47745993	20.23658977
EYA3	248.3256455	256.2423151	262.8898436	88.6785758	131.3316211	93.89682979	295.5990977	126.4786861
EYA4	74.77463674	85.16065073	72.73632036	56.16309801	39.52699277	33.84653167	85.92997027	59.69793983
EYS	7.385149308	3.041451812	1.039090291	19.21369142	15.30077139	10.91823602	2.864332342	1.011829489
EZH1	68.3126311	100.3679098	89.36176501	31.03750153	22.95115709	14.19370683	145.508083	30.35488466
EZH2	993.3025819	911.6751805	909.2040044	770.0256332	817.3162053	759.9092271	925.1793466	854.9959179
EZHIP	0	0	0	0	0	0	0.572866468	0
EZR	4362.776954	4600.195865	4403.664652	2924.915025	2918.622143	3719.843013	5439.939985	2599.389956
EZR-AS1	323.1002822	329.2371586	240.0298572	189.1809617	183.6092567	236.9257217	354.604344	207.4250452
F10	1.846287327	3.801814765	2.078180582	7.389881317	0	7.642765215	13.74879524	6.070976932
F10-AS1	0	0	0	0	0	3.275470807	0.572866468	1.011829489
F11R	4174.455646	4188.079145	4052.452134	3387.521595	3143.033457	2691.345179	3271.640401	2868.5366
F12	113.5466706	142.1878722	127.8081058	186.2250092	220.5861209	242.3848397	156.9654124	411.8146019
F13A1	0.923143663	0	1.039090291	0	2.550128566	0	0.572866468	3.035488466
F2	0	0	0	0	0	4.367294409	2.864332342	0
F2R	162.4732848	158.1554942	189.1144329	305.9410865	342.9922921	313.3533738	258.3627773	145.7034464
F2RL1	552.9630544	446.3330534	506.0369716	774.459562	827.5167195	822.1431724	657.6507058	951.1197193
F2RL2	23.07859159	20.52979973	29.09452814	7.389881317	16.57583568	13.10188323	22.34179227	18.2129308
F2RL3	0	0	0	1.477976263	0	0	0	0
F3	1502.877884	1593.720749	1556.557256	3282.585281	3299.866364	3365.000342	2108.72147	1954.854572
F5	7.385149308	6.082903623	4.156361163	2.955952527	0	1.091823602	1.718599405	3.035488466
F7	0	0	0	0	0	1.091823602	2.291465874	0
F8	80.31349872	74.51556939	67.5408689	107.8922672	82.87917838	105.9068894	87.64856968	105.2302668
F8A1	101.545803	139.9067833	112.2217514	44.3392879	65.02827842	91.71318258	150.0910147	68.80440523
F8A2	2.76943099	4.562177717	7.273632036	0	5.100257131	6.550941613	4.582931748	11.13012437
F8A3	0	3.041451812	2.078180582	0	1.275064283	2.183647204	2.291465874	1.011829489
F9	0	0	0	0	0	1.091823602	0	0
FA2H	12.00086763	16.72798496	22.8599864	13.30178637	26.77634994	28.38741366	21.19605933	4.047317955
FAAH	0	3.801814765	4.156361163	17.73571516	8.92544998	6.550941613	9.165863496	17.20110131
FAAH2	11.07772396	6.843266576	3.117270872	17.73571516	12.75064283	16.37735403	6.301531153	15.17744233
FAAHP1	0	0	0	4.43392879	0	4.367294409	2.291465874	3.035488466
FAAP100	325.8697132	374.8589358	309.6489067	144.8416738	112.2056569	195.4364248	413.0367238	289.3832337
FAAP20	1126.235269	1315.427909	1183.523841	1763.225682	1721.336782	1851.732829	811.1789194	1545.063629
FAAP24	102.4689466	69.19302871	77.93177181	113.8041723	116.0308497	101.539595	115.1461602	136.596981
FABP3	0.923143663	4.562177717	1.039090291	5.911905053	5.100257131	6.550941613	5.728664685	0
FABP4	65.54320011	60.06867328	75.85359123	100.5023859	113.4807212	82.97859377	28.64332342	107.2539258
FABP5	715.4363392	710.939361	811.5295171	2383.975713	2370.344502	2115.954141	405.0165932	1431.738726
FABP5P3	3.692574654	1.520725906	0	0	1.275064283	2.183647204	0.572866468	1.011829489
FABP6	95.08379734	95.04536911	118.4562932	226.1303683	246.0874066	199.8037192	67.59824328	217.5433401
FABP6-AS1	2.76943099	11.40544429	12.46908349	2.955952527	1.275064283	1.091823602	34.94485458	2.023658977
FABP7	0.923143663	0	1.039090291	0	1.275064283	0	1.718599405	0
FADD	1007.149737	973.2645797	976.7448733	1479.45424	1350.293075	1350.585796	800.2944565	1487.389348
FADS1	4454.168176	4284.64524	4075.31212	792.1952771	812.2159481	744.6236967	2492.542004	1505.602279
FADS2	5901.657441	5991.660069	5458.341298	839.4905176	807.115691	882.1934706	2789.859701	1816.233932
FADS3	810.5201365	834.8785223	795.9431627	1381.907806	1197.285362	1238.127965	1011.682183	1360.910662
FADS6	0	0	0	0	1.275064283	0	0	0
FAF1	908.3733649	849.3254184	911.282185	342.8904931	330.2416492	324.2716098	319.0866229	480.6190071
FAF2	2242.315959	2226.342726	2208.066868	1473.542335	1535.177396	1336.392089	2260.531085	1740.34672
FAH	1568.421084	1493.35284	1497.329109	1749.923896	1611.681253	1687.959289	740.7163437	1821.29308
FAHD1	1446.566121	1446.210336	1512.915463	1274.015539	1092.73009	1195.546844	847.2695069	1311.331017
FAHD2A	668.3560124	700.2942796	732.558655	1779.483421	1578.529582	1429.197095	450.8459107	959.2143552
FAHD2B	858.523607	781.6531156	867.6403928	2086.902484	2119.156838	1864.834713	504.6953587	1282.999792
FAHD2CP	82.15978605	61.58939919	64.42359803	70.94286064	66.30334271	91.71318258	63.01531153	80.94635909
FAIM	392.336057	379.4211135	367.8379629	920.779212	957.5732764	899.6626482	431.3684508	725.4817433
FAIM2	0	0	0	0	0	0	2.291465874	0
FALEC	1.846287327	0.760362953	0	5.911905053	1.275064283	6.550941613	0.572866468	3.035488466
FAM102A	1598.884825	1657.591237	1611.629041	863.1381378	773.9640197	1017.579597	2211.837435	1500.543132
FAM102B	759.747235	731.4691607	893.6176501	444.8708553	436.0719847	396.3319676	451.4187772	549.4234123
FAM104A	719.1289138	674.4419392	738.7931968	843.9244463	881.0694194	809.0412892	447.4087119	718.3989369
FAM104B	311.0994146	305.6659071	386.5415882	526.1595497	558.4781559	573.2073911	71.03544209	296.4660402
FAM107B	272.3273807	248.6386856	252.4989407	644.3976508	605.6555343	554.6463899	311.0664924	445.204975
FAM110A	498.4975783	529.9729782	491.4897075	866.0940903	896.3701908	1036.140598	812.3246523	922.7884936
FAM110B	72.00520575	53.2254067	59.22814658	44.3392879	47.17737846	66.60123973	74.4726409	94.10014244
FAM110C	349.8714485	352.0480472	305.4925455	387.229781	386.3444777	378.86279	653.6406405	584.8374444
FAM110D	1.846287327	5.32254067	8.312722326	0	0	6.550941613	4.010065279	2.023658977
FAM111A	103.3920903	87.44173958	85.20540384	93.11250459	123.6812354	114.6414782	287.0061007	86.00550653
FAM111A-DT	46.15718317	30.41451812	35.32906989	91.63452832	67.57840699	91.71318258	48.12078335	78.92270011
FAM111B	223.4007666	272.9703001	223.4044125	79.81071822	93.07969264	116.8251254	1245.984569	178.08199
FAM114A1	520.6530262	529.2126152	473.8251726	331.066683	303.4652993	352.6590235	472.04197	335.9273902
FAM114A2	396.0286316	337.6011511	374.0725047	438.9589502	471.7737846	460.7495601	178.1614717	302.5370171
FAM117A	222.4776229	206.0583602	246.2643989	224.652392	297.0899779	336.2816695	467.4590383	280.2767684
FAM117B	234.4784905	175.6438421	181.8408009	87.20059953	86.70437123	115.7333018	182.171537	106.2420963
FAM118A	229.8627722	222.0259822	218.2089611	119.7160773	126.231364	114.6414782	307.0564271	146.7152759
FAM118B	3236.541684	3234.584002	3408.216154	3805.788878	3688.76097	3513.488352	2691.326669	2924.187222
FAM120A	4108.912446	4329.506654	3990.106717	1124.739936	1190.91004	1590.786988	3932.15544	1722.13379
FAM120AOS	1517.648183	1456.855418	1492.133658	1803.131041	1802.940896	1794.958002	1020.27518	1501.554961
FAM120B	847.4458831	862.2515886	883.2267472	422.7012113	522.7763559	562.2891551	1079.853293	771.0140703
FAM120C	504.0364403	466.1024901	521.623326	178.8351279	209.1105424	206.3546608	351.1671452	316.7026299
FAM122A	320.3308512	310.2280848	336.6652542	362.1041845	383.7943491	350.4753763	152.9553471	309.6198235
FAM122B	1277.63083	1361.810049	1440.179143	1284.361373	1374.519297	1631.184462	1503.77448	1390.253717
FAM122C	219.7081919	253.2008633	257.6943921	279.3375138	290.7146565	335.1898459	250.9155132	283.3122568
FAM124A	9.231436635	3.041451812	14.54726407	4.43392879	12.75064283	6.550941613	20.0503264	31.36671415
FAM124B	0	0	0	1.477976263	0	1.091823602	0	0
FAM126A	1243.474515	1392.98493	1289.511051	2146.021534	2125.532159	2071.189373	1987.273779	1839.50601
FAM126B	98.77637199	121.6580725	115.3390223	203.9607243	155.5578425	164.8653639	177.5886052	150.7625938
FAM131A	1003.457162	930.6842544	899.8521918	1000.58993	1022.601555	988.10036	516.1526881	1093.787677
FAM131B	31.38688456	23.57125154	35.32906989	16.2577389	29.3264785	48.0402385	56.71378038	41.48500903
FAM131C	137.5484059	136.1049686	141.3162795	32.51547779	81.6041141	55.68300371	152.9553471	111.3012437
FAM133A	0.923143663	5.32254067	4.156361163	26.60357274	36.9768642	26.20376645	22.34179227	13.15378335
FAM133B	181.8593017	216.7034416	200.5444261	146.3196501	168.3084853	174.6917763	308.7750265	115.3485617
FAM133CP	0.923143663	0.760362953	0	0	0	0	0	0
FAM133DP	5.538861981	1.520725906	9.351812617	2.955952527	6.375321414	3.275470807	9.738729964	9.106465398
FAM135A	268.6348061	292.7397369	269.1243853	255.6898936	279.2390779	228.1911329	273.2573055	259.0283491
FAM135A-AS1	0	2.281088859	0	0	6.375321414	0	0.572866468	1.011829489
FAM136A	1962.603429	1995.952751	2027.265157	3425.948978	3251.413921	3143.360151	1669.905756	2543.739334
FAM138B	0	0	0	0	0	0	0.572866468	0
FAM13A	249.2487891	238.7539672	222.3653222	285.2494188	288.1645279	227.0993093	112.8546943	195.2830913
FAM13A-AS1	13.84715495	8.363992482	7.273632036	1.477976263	5.100257131	2.183647204	16.61312759	15.17744233
FAM13B	386.797195	343.6840547	385.5024979	524.6815735	430.9717276	486.9533266	1326.758741	450.2641224
FAM13C	36.00260288	41.05959946	33.25088931	26.60357274	35.70179992	34.93835527	53.84944804	42.49683852
FAM149A	40.61832119	19.76943678	14.54726407	29.55952527	24.22622137	22.92829565	47.54791688	61.72159881
FAM149B1	220.6313356	181.7267457	204.7007873	206.9166769	142.8071997	216.1810732	150.0910147	163.9163772
FAM151A	615.7368235	608.2903623	624.4932648	288.2053713	406.7455062	435.6376173	727.540415	516.0330392
