Gene	K70_1	K70_2	K70_3	K70MD_1	K70MD_2	K70MD_3	K70P10_1	K70P10_3	NKO70_1	NKO70_2	NKO70_3
RHCE	707.6781765	662.5211537	707.1344572	2093.474706	2033.58819	1960.171945	440.1699706	1022.352598	998.749594	890.3145505	935.872424
RHCG	0	0	0	4.486017227	0	1.103079316	1.712723621	0	0	0	0
RHD	0	2.279315896	1.036854043	8.972034454	3.873501314	7.721555215	1.141815747	1.028523741	0	2.060913311	0
RHEB	3940.021224	3814.055266	3927.603114	9158.951839	9683.753286	8103.220658	1696.738201	5752.533282	5681.411625	5612.897403	4889.86507
RHEBL1	41.35781551	41.02768613	20.73708086	70.28093656	143.3195486	106.9986937	55.37806375	148.1074187	50.08194685	65.94922596	49.20848189
RHEX	0	0	0	1.495339076	0	0	0	0	0	0	0
RHNO1	1709.456375	1649.464937	1760.578165	2504.692952	2476.458507	2518.330079	957.9834121	1903.797444	1959.937728	1722.923528	1694.958821
RHO	0	0	0	0	2.58233421	0	0	0	0	0	0
RHOA	14046.95227	13413.01428	14861.229	21915.68949	21549.57898	21270.67846	5247.214267	16010.00055	20160.87295	19892.96574	17453.51951
RHOB	1657.069808	1629.710866	1615.418599	3262.829863	3366.072642	3540.884606	1167.506602	2254.52404	1858.81072	1720.862615	1620.23483
RHOBTB1	95.58250696	109.407163	90.20630172	227.2915395	216.9160736	258.12056	337.4065534	238.6175079	97.27455062	73.16242255	90.21555013
RHOBTB2	942.0391311	1007.457626	934.2054925	302.0584933	365.4002907	486.4579785	2364.129505	819.7334214	707.8890565	748.111532	972.3231514
RHOBTB3	1989.770457	2106.84766	1930.622228	1007.858537	908.9816418	989.4621468	1635.651058	1379.250336	1728.790281	1765.172251	1604.74327
RHOC	4761.663159	4639.927392	4548.678686	15366.10434	14690.89932	12942.42962	2217.406182	7384.800459	6609.85387	6491.87693	5825.737494
RHOD	3023.715845	3057.322388	2910.449298	9935.032819	9692.791456	8660.275713	1605.963849	5747.390663	4066.268839	3946.648991	3707.038969
RHOF	92.82531926	74.4576526	102.6485502	10.46737353	24.53217499	26.47390359	129.5960873	30.85571222	73.19669156	48.43146281	39.18453187
RHOG	825.3181851	735.4592624	869.9205419	348.4140046	374.4384604	497.4887717	510.962547	582.1444373	683.8111974	721.3196589	737.2159601
RHOH	1.838125134	0	0	1.495339076	1.291167105	2.206158633	0	0	0	0	0
RHOJ	0	0	0	2.990678151	3.873501314	0	1.712723621	0	0	0	0
RHOQ	1541.267925	1581.08546	1590.534102	1238.140755	1251.140925	1139.480934	1432.978763	1202.344253	1222.192126	1157.202824	1156.399324
RHOT1	1273.820718	1126.741825	1204.824398	843.3712387	840.5497852	764.4339663	716.4893815	983.2686962	1183.667552	1239.639357	1235.679656
RHOT2	1207.648213	1211.076513	1166.460798	524.8640156	490.6434998	580.2197204	1051.612303	797.1058991	1284.79456	1224.182507	1265.751506
RHOU	172.7837626	169.4291483	191.8179979	526.3593547	528.0873459	459.9840749	497.260758	597.5722934	197.4384443	187.5431113	243.3086049
RHOV	48.71031605	67.61970491	47.69528597	31.40212059	49.06434998	54.0508865	121.6033771	102.8523741	43.34014632	61.82739934	58.32116372
RHOXF1	0	0	0	0	0	0	0.570907874	0	0	0	0
RHOXF1-AS1	3.676250268	1.519543931	3.110562128	0	9.038169734	3.309237949	0	5.142618704	1.926228725	4.121826623	1.822536366
RHOXF1P1	0	0	0	0	0	0	0.570907874	0	0	0	0.911268183
RHOXF2	0	0	0	4.486017227	0	0	0	0	0	0	0
RHPN1	54.22469145	72.93810867	39.40045363	38.87881597	24.53217499	36.40161744	200.3886637	47.31209208	44.30326068	29.88324301	40.09580006
RHPN1-AS1	35.84344011	36.46905433	23.84764298	62.80424118	67.14068945	106.9986937	70.79257634	74.05370934	35.63523142	20.60913311	39.18453187
RHPN2	200.3556396	164.8705165	186.6337277	231.7775567	296.9684341	285.6975429	306.5775282	260.2165064	223.4425321	217.4263543	194.100123
RIBC1	26.65281444	36.46905433	30.06876724	52.33686765	9.038169734	31.98930018	49.09807714	39.08390215	34.67211705	31.94415632	27.33804549
RIC1	815.2084969	761.2915092	797.3407589	580.1915614	657.2040564	646.4044794	1057.321382	648.9984804	611.5776202	612.0912534	658.8468964
RIC3	30.32906471	12.91612341	41.47416171	22.43008614	18.07633947	8.824634531	77.07256295	11.31376115	9.631143626	25.76141639	22.78170458
RIC8A	1889.592638	1907.027633	1952.396163	2691.610336	2286.656943	2447.733003	1905.690483	2638.163395	2428.974422	2509.161956	2347.42684
RIC8B	279.3950203	303.1490142	294.4665481	183.9267063	197.548567	158.8434216	259.7630825	241.7030791	280.2662795	291.6192335	280.6706004
RICTOR	411.74003	412.5561772	465.5474652	352.9000219	287.9302644	297.8314154	432.1772604	298.2718848	301.4547955	303.9847134	348.1044459
RIDA	457.6931583	404.9584575	377.4148716	1725.621293	1828.29262	1467.095491	246.6322015	894.8156545	749.3029741	655.370433	626.95251
RIF1	376.8156524	434.5895641	394.0045363	183.9267063	224.6630762	251.5020841	1088.150407	134.73661	160.8400986	182.390828	248.776214
RILP	192.0840765	205.1384306	170.044063	777.5763194	650.7482208	573.6012445	230.646781	502.9481092	146.3933831	168.9948915	129.400082
RILPL1	202.1937647	246.1661168	257.1398026	151.0292466	149.7753842	150.018787	226.079518	138.850705	171.4343565	140.1421052	184.9874412
RILPL2	314.3193979	290.9926627	265.434635	343.9279874	295.677267	341.9545881	332.8392904	365.125928	367.9096865	331.8070431	348.1044459
RIMBP2	0.919062567	1.519543931	4.147416171	4.486017227	10.32933684	0	6.850894485	10.28523741	2.889343088	0	2.733804549
RIMBP3	45.95312835	65.34038902	72.57978299	16.44872983	18.07633947	54.0508865	113.6106669	56.56880574	40.45080323	32.97461298	39.18453187
RIMBP3B	10.10968824	12.15635144	8.294832342	0	3.873501314	15.44311043	20.55268345	10.28523741	3.85245745	2.060913311	0.911268183
RIMBP3C	6.433437969	3.798859826	0	2.990678151	6.455835524	2.206158633	10.27634173	9.256713667	3.85245745	3.091369967	4.556340915
RIMKLA	386.9253407	377.6066668	426.1470116	490.4712168	512.5933406	450.0563611	350.5374345	529.6897265	349.6105136	311.19791	349.9269823
RIMKLB	912.629129	1001.37945	931.0949304	1266.552197	1346.68729	1304.942831	1000.801503	1180.745254	1720.122252	1862.035177	1729.587011
RIMS1	0	0	0	2.990678151	0	3.309237949	1.712723621	0	0	0	0
RIMS2	528.460976	505.2483569	544.3483725	354.3953609	258.233421	308.8622086	217.5158999	367.1829755	542.2333861	500.8019346	511.2214507
RIMS3	105.6921952	135.2394098	109.9065285	35.88813782	67.14068945	43.02009334	135.8760739	121.3658014	83.79094955	60.79694268	63.78877282
RIMS4	382.3300278	397.3607379	328.6827316	225.7962004	156.2312197	233.8528151	723.9111839	386.7249265	167.5818991	185.482198	200.4790003
RIN1	1017.402262	1033.289873	949.7583032	393.2741769	537.1255156	613.3120999	1322.793543	842.3609437	952.5201046	1010.877979	1039.756997
RIN2	35.84344011	22.79315896	33.17932937	20.93474706	28.40567631	36.40161744	35.39628817	25.71309352	21.18851598	15.45684983	21.87043639
RIN3	3.676250268	0.759771965	0	1.495339076	5.164668419	2.206158633	3.425447242	2.057047482	3.85245745	2.060913311	2.733804549
RING1	422.7687808	410.2768613	421.9995954	343.9279874	380.8942959	409.2424264	398.4936959	419.6376862	495.0407824	554.3856807	414.6270233
RINL	3.676250268	7.597719653	4.147416171	7.476695379	1.291167105	3.309237949	23.9781307	2.057047482	0	2.060913311	9.112681831
RINT1	775.6888065	726.3419988	717.5029976	2160.764964	2087.817209	1807.947	615.4386879	1430.676523	1059.425799	968.6292563	957.7428604
RIOK1	253.6612685	263.640872	262.3240728	173.4593328	174.3075592	189.7296424	255.7667274	173.8205122	267.7457928	261.7359905	288.872014
RIOK2	380.4919027	363.1709994	387.783412	403.7415504	535.8343485	448.9532818	386.5046305	454.6074934	411.2498328	390.5430725	425.5622415
RIOK3	659.8869231	716.4649633	865.7731257	1342.81449	1438.360155	1336.932131	718.2021052	783.7350905	807.0898359	830.5480644	779.1342965
RIOX1	303.2906471	283.3949431	220.8499111	260.1889992	213.0425723	236.0589737	297.4430022	249.931269	310.1228248	308.10654	310.7424504
RIOX2	345.5675252	332.7801208	279.9505915	296.077137	296.9684341	283.4913843	344.2574479	220.1040805	339.0162556	344.172523	402.7805369
RIPK1	183.8125134	196.780939	246.7712622	213.8334878	191.0927315	174.286532	477.2789824	245.817174	174.3236996	186.5126547	163.1170048
RIPK2	289.5047086	296.3110665	372.2306014	642.9958026	584.8986985	623.2398138	339.6901849	626.3709581	366.9465721	409.0912923	374.5312232
RIPK3	0	0.759771965	0	0	0	0	0	0	0	0	0
RIPK4	1002.697261	1005.17831	980.8639245	514.3966421	480.314163	568.0858479	827.245509	653.1125754	763.7496895	735.7460521	762.7314692
RIPOR1	1391.460726	1521.063475	1371.757899	560.7521534	534.5431814	768.8462835	1580.272994	839.2753725	1004.52828	1006.756153	1124.504938
RIPOR2	34.00531498	29.63110665	33.17932937	37.38347689	41.31734735	55.15396582	40.53445903	43.19799711	44.30326068	35.03552629	30.98311822
RIPOR3	0.919062567	5.318403757	0	0	1.291167105	0	1.712723621	0	1.926228725	0	1.822536366
RIPPLY3	0	0	0	0	0	1.103079316	0	0	0	0	0
RIT1	445.745345	458.1424951	408.5204929	674.3979232	735.9652498	628.7552103	344.8283557	628.4280056	451.7006361	482.2537148	417.3608279
RIT2	0	0	0	1.495339076	0	0	0	0	0	0	0
RITA1	917.2244418	754.4535615	796.3039049	945.0542959	863.7907931	997.183702	545.2170194	1069.66469	1026.679911	1052.096245	965.9442741
RLBP1	0	0	0	1.495339076	0	6.618475898	0	0	0	0	0
RLF	554.1947279	506.7679009	528.7955618	201.8707752	231.1189118	238.2651323	706.7839477	181.0201784	307.2334817	291.6192335	359.9509323
RLIM	1345.507598	1346.315923	1411.158352	518.8826593	566.822359	595.6628308	1251.430059	777.563948	1113.360203	1152.050541	1120.859865
RLN1	0	2.279315896	0	4.486017227	6.455835524	1.103079316	0.570907874	0	0	9.274109901	0
RLN2	0	0	0	0	0	1.103079316	0	0	0	0	0
RLN3	0	0	0	1.495339076	0	1.103079316	0	0	0	0	0
RMC1	658.0487979	603.2589404	691.5816465	967.484382	991.6163365	1099.770078	670.8167516	1097.434831	751.2292028	847.0353709	831.9878512
RMDN1	917.2244418	926.1620257	998.4904432	1302.440335	1264.052596	1106.388554	458.4390226	892.758607	1217.376554	1176.781501	1115.392256
RMDN2	1770.114504	1790.782522	1811.384013	2050.109873	1863.154132	1697.639068	703.9294083	1463.589283	2700.572673	2721.436028	2339.225426
RMDN2-AS1	2.757187701	1.519543931	1.036854043	5.981356303	0	2.206158633	1.141815747	4.114094963	0.963114363	1.030456656	1.822536366
RMDN3	472.3981594	468.0195306	423.0364495	379.8161252	343.4504499	291.2129395	532.0861383	560.5454387	609.6513915	534.8070043	521.2454007
RMI1	2294.89923	2200.299611	2349.511261	2129.362844	2065.867368	1949.141152	1086.437684	1978.879677	2628.339096	2470.004604	2719.224258
RMI2	243.5515802	227.9315896	242.623846	254.2076429	263.3980894	194.1419597	218.6577156	243.7601266	322.6433115	295.7410602	272.4691867
RMND1	322.590961	348.7353321	386.746558	601.1263084	539.7078498	482.0456613	312.8575148	456.6645409	359.2416572	355.5075462	374.5312232
RMND5A	1250.844154	1222.473092	1401.826666	873.2780202	812.1441089	867.0203427	992.2378845	931.8425091	1274.200302	1317.954063	1281.243065
RMND5B	722.3831776	702.0292959	736.1663704	367.8534126	486.7699985	358.5007778	468.7153643	554.3742963	819.6103226	806.8475614	741.772301
RMRP	10.10968824	5.318403757	7.257978299	155.5152639	23.24100789	15.44311043	5.138170864	19.54195107	24.07785906	24.73095974	30.07185004
RMST	0	0	0	0	0	0	0	0	2.889343088	0	0
RN7SK	27.57187701	38.74837023	103.6854043	478.5085042	223.3719091	174.286532	13.70178897	35.99833093	63.56554793	75.22333586	55.58735917
RN7SL3	50.54844118	66.85993295	65.32180469	49.3461895	50.35551709	28.68006223	16.55632834	57.59732948	39.48768887	66.97968262	63.78877282
RN7SL832P	11.0287508	8.357491618	14.5159566	20.93474706	23.24100789	20.95850701	10.27634173	18.51342733	20.22540161	21.63958977	6.378877282
RNA45SN1	1.838125134	1.519543931	1.036854043	1.495339076	2.58233421	0	0	0	0.963114363	4.121826623	0
RNA45SN2	0.919062567	0	1.036854043	0	2.58233421	1.103079316	0	1.028523741	1.926228725	1.030456656	3.645072732
RNA45SN3	0.919062567	2.279315896	3.110562128	1.495339076	3.873501314	3.309237949	0.570907874	0	1.926228725	3.091369967	4.556340915
RNA45SN4	12.86687594	15.19543931	5.184270214	7.476695379	9.038169734	6.618475898	3.425447242	15.42785611	10.59425799	17.51776315	15.49155911
RNA45SN5	0	0.759771965	0	0	0	0	0	0	1.926228725	0	0
RNASE1	0.919062567	0	4.147416171	0	2.58233421	0	0	2.057047482	0.963114363	1.030456656	2.733804549
RNASE3	0	0	0	1.495339076	0	0	0	0	0	0	0
RNASE4	48.71031605	66.85993295	63.24809661	58.31822395	71.01419077	43.02009334	29.68720943	33.94128345	37.56146014	17.51776315	24.60424094
RNASE6	0	0	0	0	0	2.206158633	0.570907874	0	0	0	0
RNASE7	16.5431262	16.71498324	12.44224851	64.29958026	113.6227052	71.70015556	46.24353777	48.34061582	34.67211705	21.63958977	21.87043639
RNASEH1	2069.728901	2122.802871	2312.184515	1514.778484	1517.121348	1564.166471	1259.422769	1515.01547	2539.732574	2570.989356	2497.78609
RNASEH1-AS1	239.87533	233.2499933	220.8499111	481.4991824	442.870317	451.1594404	114.1815747	215.9899856	336.1269125	305.0151701	268.824114
RNASEH2A	2811.412392	2738.977935	2795.358499	5757.055442	5890.304332	5417.222523	1728.138134	5193.016367	3875.572195	3779.715013	3412.699346
RNASEH2B	850.1328744	876.776848	944.574033	1311.412369	1302.787609	1055.646906	367.6646707	1054.236834	1366.659281	1297.344929	1079.852797
RNASEH2B-AS1	6.433437969	11.39657948	6.221124257	13.45805168	10.32933684	12.13387248	0.570907874	9.256713667	10.59425799	8.243653245	0
RNASEH2C	2032.047335	1941.217371	1785.462662	6063.599952	7482.313372	5676.446162	1033.343251	3676.972373	2916.31029	2908.979139	2619.896026
RNASEK	17.46218877	5.318403757	3.110562128	10.46737353	5.164668419	4.412317266	7.421802359	1.028523741	6.741800538	9.274109901	8.201413648
RNASEK-C17orf49	0	0	0	0	0	0	1.712723621	0	0	3.091369967	0
RNASEL	50.54844118	64.58061705	47.69528597	40.37415504	41.31734735	39.71085539	91.3452598	52.45471078	28.89343088	38.12689626	38.27326369
RNASET2	251.8231433	272.7581355	275.8031754	219.8148441	191.0927315	178.6988493	196.3923086	246.8456978	234.0367901	244.2182274	211.4142185
RND1	3.676250268	10.63680751	6.221124257	37.38347689	23.24100789	35.29853812	23.9781307	31.88423596	4.815571813	3.091369967	9.112681831
RND2	6.433437969	2.279315896	1.036854043	35.88813782	45.19084867	36.40161744	4.56726299	19.54195107	3.85245745	9.274109901	3.645072732
RND3	1477.852608	1517.264615	1510.69634	2690.114997	2752.768267	2640.771883	1502.629524	1873.970256	1808.728773	1943.441253	1812.512416
RNF10	2579.808625	2741.257251	2734.184111	1200.757278	1378.966468	1816.771634	2951.593707	1959.337726	2084.179481	2057.821941	2283.638067
RNF103	629.5578584	629.8509592	628.3335499	756.6415723	866.3731273	782.0832353	633.7077398	804.3055653	604.8358197	629.6090166	571.3651508
RNF103-CHMP3	1.838125134	0	2.073708086	5.981356303	2.58233421	4.412317266	1.141815747	2.057047482	5.778686176	1.030456656	7.290145465
RNF11	1491.638546	1296.930745	1439.153411	4427.699003	4307.333462	4514.903642	1128.684866	2650.50568	2097.663082	2120.679797	1751.457448
RNF111	684.7016124	707.3476997	763.1245755	364.8627345	413.1734735	501.901089	822.678246	596.5437696	563.4219021	465.7664083	617.8398281
RNF112	3.676250268	4.558631792	2.073708086	0	0	0	4.56726299	0	0	0	0
RNF113A	466.883784	550.0749029	484.210838	1060.195405	1020.022013	843.855677	350.5374345	763.1646156	655.8808809	687.3145893	604.1708054
RNF113B	0	0	0	0	0	0	1.141815747	0	0	0	0
RNF114	1310.58322	1272.618042	1400.789812	3712.926925	3869.627813	3273.939411	945.4234389	2592.90835	2166.044201	2235.060486	1858.075825
RNF115	600.1478562	621.4934676	663.5865874	1145.429732	1054.883525	1078.811571	644.5549894	868.0740372	676.1062825	832.6089778	641.5328009
RNF121	630.4769209	635.169363	632.4809661	802.9970837	732.0917484	632.0644483	358.5301447	647.9699567	783.0119768	788.2993416	812.8512193
RNF122	75.36313049	68.37947688	76.72719917	70.28093656	59.39368682	63.97860035	65.65440548	45.25504459	54.89751867	37.0964396	37.36199551
RNF123	404.3875295	399.6400537	499.7636486	112.1504307	134.2813789	154.4311043	526.3770596	296.2148373	297.602338	309.1369967	331.7016186
RNF125	48.71031605	57.74266936	54.95326427	37.38347689	54.2290184	55.15396582	109.0434039	53.48323452	39.48768887	43.27917954	31.89438641
RNF126	1367.5651	1421.533347	1425.674309	1221.692025	1158.176893	1429.590794	1096.714025	1218.800633	1683.523906	1613.695123	1641.193998
RNF128	63.41531712	52.42426561	46.65843192	89.72034454	65.84952235	77.21555215	103.905233	82.28189926	35.63523142	40.18780957	46.47467734
RNF13	2203.912036	2134.199451	2174.282928	3680.029465	3819.272296	3126.126783	1217.175587	2523.99726	2950.019293	2897.644116	2797.593322
RNF130	965.9347579	863.1009526	994.343027	849.352595	936.096151	867.0203427	604.0205304	963.7267451	1062.315142	1085.070858	979.6132968
RNF133	0	0	0	0	0	0	0	0	0	1.030456656	0
RNF135	127.7496968	117.0048827	111.9802366	103.1783962	92.96403155	127.9572007	104.4761409	115.194659	97.27455062	110.2588622	101.1507683
RNF138	1017.402262	944.3965529	1015.080108	1188.794565	1391.878139	1032.48224	405.9154982	939.0421753	1509.200206	1452.943884	1298.557161
RNF138P1	0.919062567	4.558631792	3.110562128	1.495339076	2.58233421	3.309237949	0.570907874	6.171142445	2.889343088	1.030456656	1.822536366
RNF139	1067.03164	955.0333604	1023.37494	1713.658581	1770.190101	1437.312349	404.2027746	1198.230158	1508.237092	1563.202747	1325.895206
RNF139-AS1	10.10968824	7.597719653	9.331686385	11.96271261	20.65867368	36.40161744	13.1308811	21.59899856	7.704914901	9.274109901	5.467609099
RNF14	1993.446708	2057.462482	2131.771912	3699.468873	3780.537283	3355.56728	915.1653216	2851.067809	2450.162938	2534.923373	2154.237985
RNF141	1083.574766	970.2287997	1127.060344	1613.470863	1663.023231	1372.23067	630.2822926	1358.679862	1010.306966	982.0251928	989.6372468
RNF144A	199.436577	240.087941	242.623846	58.31822395	69.72302366	65.08167967	183.8323353	136.7936575	158.9138698	158.690325	182.2536366
RNF144A-AS1	0	0	0	0	2.58233421	0	0	0	0	0	0
RNF144B	625.8816081	604.7784844	741.3506406	488.9758778	525.5050117	507.4164855	516.1007179	622.2568632	652.0284235	629.6090166	702.5877692
RNF145	2280.194229	2301.349283	2205.388549	3129.744686	3083.307046	2970.592599	1959.926731	2093.045812	2536.843231	2477.2178	2531.503013
RNF146	170.0265749	177.0268679	173.1546251	296.077137	309.8801052	211.7912287	158.141481	210.8473669	168.5450135	155.598955	147.6254457
RNF148	0	0	1.036854043	0	0	1.103079316	0	0	0	0	0
RNF149	857.485375	879.0561638	825.335818	2670.675589	3167.232908	2645.184201	1146.953918	1962.423297	1135.511833	1067.553095	921.2921331
RNF150	7.352500535	3.798859826	13.47910256	7.476695379	1.291167105	9.927713847	5.709078737	6.171142445	1.926228725	1.030456656	3.645072732
RNF151	0	0	0	1.495339076	0	1.103079316	1.712723621	0	0	0	0
RNF152	75.36313049	91.17263584	96.42742598	70.28093656	38.73501314	40.81393471	81.63982594	81.25337552	75.12292028	71.10150924	71.07891828
RNF157	143.3737604	143.5969014	127.5330473	31.40212059	24.53217499	34.19545881	136.4469818	73.02518559	67.41800538	64.9187693	92.94935467
RNF157-AS1	30.32906471	18.99429913	16.58966468	0	0	5.515396582	25.11994644	8.228189926	10.59425799	7.213196589	13.66902275
RNF165	8.271563102	9.117263584	5.184270214	0	1.291167105	7.721555215	15.41451259	1.028523741	4.815571813	1.030456656	3.645072732
RNF166	443.9072198	430.0309324	452.0683627	412.7135849	458.3643222	403.7270298	365.3810392	486.4917294	483.48341	477.1014316	462.0129688
RNF167	2590.837376	2707.067512	2726.926132	4512.933331	4531.996538	4501.66669	2256.798825	4280.715809	3211.986399	3207.811569	3267.807705
RNF168	495.3747236	578.9462376	519.4638754	136.0758559	182.0545618	279.079067	906.0307956	275.6443625	266.7826784	221.548181	298.8959641
RNF169	367.6250268	413.3159491	368.0831852	67.29025841	71.01419077	81.62786941	488.126232	140.9077525	187.8073007	214.3349844	234.1959231
RNF17	3.676250268	4.558631792	5.184270214	19.43940798	14.20283815	22.06158633	10.8472496	1.028523741	5.778686176	5.152283278	3.645072732
RNF170	449.4215952	456.6229511	549.5326427	795.5203883	972.2488299	726.9292695	376.2282888	677.7971452	564.3850165	606.9389702	529.4468144
RNF175	0	0	0	4.486017227	12.91167105	4.412317266	0	0	0.963114363	0	0
RNF180	0	0	0	0	0	3.309237949	0	4.114094963	0	0	0
RNF181	2078.919526	1982.245057	1875.668963	7875.950912	8111.111753	7106.036956	697.0785138	3266.591401	2868.154572	2755.441097	2310.976112
RNF182	74.44406792	67.61970491	75.69034512	112.1504307	142.0283815	111.411011	54.80715588	125.4798964	93.42209317	112.3197755	74.72399101
RNF185	1112.065706	1114.585473	1246.298559	1090.102186	1074.251031	1035.791478	883.1944807	1435.819142	1293.462589	1272.61397	1196.495124
RNF187	4013.54623	3918.144025	3890.276368	2951.799336	3078.142378	3443.813626	3506.51616	3836.393553	3308.297835	3262.425772	3352.555646
RNF19A	373.1394022	333.5398928	416.8153252	333.4606139	268.5627578	253.7082428	519.5261651	269.4732201	263.8933353	344.172523	320.7664004
RNF19B	612.0956696	620.7336956	645.9600686	762.6229286	613.3043748	879.1542152	808.9764571	873.2166559	583.6473037	684.2232193	618.7510963
RNF2	492.6175359	506.7679009	561.9748912	1251.598806	1279.546601	1199.047217	353.9628817	963.7267451	679.95874	645.0658664	595.0581236
RNF20	835.4278733	878.2963919	848.146607	430.6576538	543.5813511	796.4232664	1935.9486	532.7752977	530.6760138	502.8628479	612.372219
