""	"baseMean"	"log2FoldChange"	"lfcSE"	"stat"	"pvalue"	"padj"
"APOBEC3B"	6498.1263155455	2.64060897746576	0.0826515531341849	31.9486915530641	5.63341010307511e-224	2.0347009101739e-13
"APOBEC3B-AS1"	1716.83147802658	2.52729801928547	0.106302971678812	23.7744813655968	6.1348702571635e-125	1.32029914982816e-08
"APP"	3526.38836213208	-1.31873640180699	0.107890815725258	-12.222879148167	2.34625377648662e-34	0.00942665240349595
"AQP11"	182.674796971545	2.82338445537028	0.202740461412145	13.9261025436393	4.39703415454316e-44	0.00219180255970847
"ARAP3"	393.40879259752	-2.23141114175189	0.153878999469307	-14.5010764915778	1.19264692236773e-47	0.00132433605631411
"AREG"	3464.77263589016	2.7924904463308	0.0855442204517095	32.6438236456569	9.80524458536022e-234	2.0347009101739e-13
"ARF4"	11423.6267235707	1.63974639270662	0.0638872700050148	25.6662460702721	2.78504608648137e-145	6.01474832275456e-10
"ARF5"	6069.50600565836	1.05942408505416	0.0739622925593215	14.3238405462411	1.55298310676551e-46	0.00155527566911278
"ARG2"	1727.08686868478	1.9506486585725	0.0874577794564517	22.3038896104582	3.38739679526765e-110	1.11646043121638e-07
"ARHGAP18"	414.76092109022	-2.02481321820931	0.13629479125482	-14.8561305943356	6.34877469997412e-50	0.000959823508678557
"ARHGAP35"	639.439017942245	-3.36047489160288	0.152103699262275	-22.0933146787466	3.66492757211004e-108	1.54672892373549e-07
"ARHGDIA"	3674.17581341478	-2.3234320162865	0.111309487827851	-20.8736205837176	9.30150532378975e-97	8.98909354675846e-07
"ARHGDIB"	845.338437585236	3.07367892316299	0.12873367730496	23.8762613444319	5.40525284053563e-126	1.15328685383027e-08
"ARHGEF4"	2003.36187808614	-1.75098021250835	0.107483982364137	-16.2906153456088	1.15065632848665e-59	0.00022475647214936
"ARIH1"	1808.20859142962	-1.15620725277311	0.0836616833628096	-13.8200333330501	1.92980467672416e-43	0.00240220894795453
"ARL16"	1455.95051077968	1.84242633455221	0.103684397913013	17.7695619749648	1.21636812988948e-70	4.37326634580316e-05
"ARL4D"	1820.81164515236	1.22017399786808	0.0987059480927014	12.3617068823667	4.21118717979157e-35	0.00845790892134056
"ARL6IP1"	20271.0752373697	1.96036724643226	0.0924631151506534	21.2016136730648	9.22776678068025e-100	5.72478666033244e-07
"ARL8B"	4021.19447415245	1.22582603914201	0.0802320171003983	15.2785145312759	1.06337076870298e-52	0.000638584350137528
"ARMC10"	3205.06920358286	1.29460257056705	0.0876212230930305	14.7749885800216	2.12393204700767e-49	0.00103596404046172
"ARPC2"	6365.31410938956	1.0594279503553	0.0756715239396425	14.0003517201573	1.55101235234798e-44	0.00205189227313086
"ARPC3"	7907.60309774148	1.32088092203164	0.0773936502900994	17.0670451268354	2.6108386597756e-65	9.55108422301935e-05
"ARPC5"	7329.97202091741	1.32156112989446	0.0765082902629275	17.2734369746441	7.456630496388e-67	7.75074173398514e-05
"ARSJ"	511.396912972679	-1.57043774391043	0.12568064776283	-12.4954618858584	7.90359243573192e-36	0.00756811943077661
"ASCC1"	3034.98162379671	1.17469662362548	0.0833136283239348	14.0996934986206	3.81422686880109e-45	0.00187264941457475
"ASPH"	1859.66491069175	-1.14057318762976	0.0915152496028512	-12.4632035926199	1.18512355693463e-35	0.00778261148042632
"ATF3"	1762.13312068579	2.17331985308383	0.0937366502974669	23.1853799574334	6.39514586814931e-119	3.09659713899879e-08
"ATG101"	1714.69226171067	1.25219550331801	0.0877720026292754	14.2664570228269	3.54117825715759e-46	0.00163429255587772
"ATG12"	2110.28797331173	1.19087597453148	0.0804397788125544	14.8045655036737	1.36868587131178e-49	0.00100627933999222
"ATG9A"	897.883858157808	-1.56380606468317	0.120555856988197	-12.9716307755688	1.77219291221739e-38	0.00503516630222307
"ATOX1"	1267.04724986135	1.65791986894615	0.0906290182036077	18.2934770982673	9.32713330312121e-75	2.38401471242632e-05
"ATP1A1"	4462.11710823606	-1.3907490594181	0.0830343176327894	-16.7490875949453	5.75014260349607e-63	0.00013624729596378
"ATP1B1"	1760.82278514807	-1.50402972184187	0.0809705066179871	-18.5750316338981	5.1174938482108e-77	1.70641989392854e-05
"ATP1B3"	12455.3736492162	1.36755843225036	0.081124763921863	16.857471949842	9.24600714773703e-64	0.000120878824250882
"ATP23"	905.969594089219	1.49180037676691	0.116202300010426	12.8379591164122	1.00488743591323e-37	0.00565456876332927
"ATP2A2"	3943.41876960984	-1.42264718067171	0.101119719982406	-14.0689390844757	5.89470799332783e-45	0.00192330907542152
"ATP5F1C"	5679.82201246127	1.0296732675081	0.0806647459840696	12.7648485710405	2.57651222163153e-37	0.00603745026724964
"ATP5IF1"	4669.63185897328	1.81346592530964	0.0944663116363122	19.1969591476308	3.92402832285193e-82	7.80180744704059e-06
"ATP5MC1"	6154.69610369083	1.38992295255918	0.0814081635555219	17.0735082558547	2.33723365416502e-65	9.51567025222394e-05
"ATP5MD"	8026.09887935807	1.91784030414759	0.0963341142915842	19.9082154670844	3.45400842976947e-88	3.12756089291662e-06
"ATP5MF"	4114.34560397764	1.50541882711727	0.0931006838945041	16.1697934337745	8.23740727517347e-59	0.000256955933356567
"ATP5MG"	9032.76047058282	1.61879398396883	0.0896055279353021	18.0657825612907	5.92754491481913e-73	3.06984723380619e-05
"ATP5MPL"	4057.72159037706	1.58030248663385	0.0890494638885043	17.7463447574765	1.83943600317226e-70	4.4807809364911e-05
"ATP5PB"	9290.22343416962	1.20552721412236	0.0844103545741076	14.2817456484438	2.84387429651995e-46	0.00161462481283058
"ATP5PD"	5272.44445509274	1.4807242844212	0.0819443073055597	18.0698859153177	5.50273729386096e-73	3.05867470446919e-05
"ATP5PF"	4626.05789713962	1.2312920198076	0.0795048455228967	15.4870060020807	4.24608820320786e-54	0.000519949149918729
"ATP5PO"	14055.4562665594	2.00602343219921	0.0898750495603926	22.3201371460857	2.35566057456145e-110	1.1021072994306e-07
"ATP6V0B"	9241.45847712209	1.56895741137935	0.097366266105673	16.1139732900565	2.03516083114984e-58	0.000274033452492289
"ATP6V0D1"	4365.86071926322	1.28949541482454	0.0810357255603767	15.9126780923777	5.17515747902831e-57	0.000335940068949101
"ATP6V0E1"	6134.16917563617	1.37319357098066	0.075905740840742	18.0907735801138	3.7676123923219e-73	2.98882982506837e-05
"ATP6V1C1"	1784.41012612501	1.17656650514429	0.0811703182143622	14.495033788547	1.30238279071845e-47	0.00132986528210572
"ATP6V1D"	4320.95615197497	2.06080872107872	0.0834753146129543	24.6876424561437	1.45183635493097e-134	3.0770996043603e-09
"ATP6V1E1"	7641.25588290253	1.04535355555813	0.0755927752213504	13.8287495398486	1.709666763616e-43	0.00238473884612249
"ATP6V1F"	3400.77977801002	1.61041353767995	0.0759528375263471	21.2028094028919	8.99625879928437e-100	5.72478666033244e-07
"ATP6V1G1"	11452.1571730852	2.04748593146029	0.0784157572844373	26.1106441149761	2.76019148487529e-150	2.70995785482624e-10
"ATP9A"	791.792714829464	-2.06992241934777	0.135094671675944	-15.3220137675967	5.45024120973746e-53	0.000613412289122919
"ATRN"	1710.65065599979	-1.4091465421407	0.0866341286912573	-16.2654898644223	1.73474163236066e-59	0.000231817402297989
"ATXN7L3"	740.274680445112	-1.65196125855997	0.129822395455832	-12.724778746838	4.30693070028675e-37	0.0062485403915777
"B2M"	22594.691358001	2.75280897464777	0.0775813348685677	35.4828771548127	9.03012118048272e-276	2.0347009101739e-13
"B4GALNT1"	1338.88627025832	-1.71790258957997	0.121288303014147	-14.1637944211289	1.53478227902372e-45	0.00178754294762224
"BABAM1"	2460.75416508112	1.38361161971204	0.0820948426629265	16.8538190077666	9.83531731324637e-64	0.000121270520385004
"BAMBI"	1374.36733876236	2.00376553713345	0.0936961431675642	21.3857846160216	1.81214297966053e-101	4.47601509732063e-07
"BCAS2"	2277.00359141428	1.58127055500467	0.0859933616988809	18.3882863021652	1.630528690368e-75	2.15553496841815e-05
"BCL10"	822.818668290486	1.6639809399369	0.119969207167547	13.8700669882148	9.61869255610838e-44	0.00230509180255411
"BCL2L12"	2655.99319273635	1.30226110821468	0.0749589476630215	17.372990801165	1.32154594671826e-67	6.93066499858103e-05
"BCLAF1"	785.080035687085	-1.87257028971385	0.14374714924814	-13.0268342677278	8.61066829025859e-39	0.0047926006691031
"BCR"	838.543789366183	-1.80096149253711	0.126276771476902	-14.2620172457175	3.77385796734688e-46	0.00163851240132688
"BET1"	1275.40418867289	1.61802118294059	0.105511715358101	15.3349907870337	4.46336094665021e-53	0.000606019621898669
"BEX1"	388.977046412261	2.20915702833912	0.147540083756009	14.9732667360584	1.09793031497758e-50	0.000858231155480151
"BEX2"	612.038622025067	2.72458312185977	0.15783860434227	17.2618297862769	9.11754033668094e-67	7.81768566704598e-05
"BID"	2894.56598071799	1.86956591019614	0.0960629768884621	19.4618777259721	2.31158543941373e-84	5.61602390404764e-06
"BIK"	564.121681607007	2.24825513124199	0.122916575538166	18.2909027639148	9.77822358393178e-75	2.38726240158307e-05
"BIRC5"	8975.66760989232	1.07845813164319	0.0864633471430197	12.4730092840299	1.0479249574546e-35	0.00771972020341368
"BLVRB"	2834.96930999965	1.22502187483558	0.0908600961118022	13.4825069228212	1.98254307626541e-41	0.00323640227406367
"BMP7"	860.425973701001	-1.79144165368189	0.111086704011721	-16.1265172967313	1.66128285516817e-58	0.00027043564961385
"BMPR2"	472.961338071643	-1.90240382086452	0.147003123308765	-12.9412476282475	2.63318198982946e-38	0.00517066104116215
"BMS1P20"	1013.59609102739	1.33642937770802	0.098463386590422	13.5728561040376	5.80165233566256e-42	0.00299035604015475
"BNIP3L"	2468.09215506813	1.42679096050982	0.0870665454676981	16.3873615617282	2.35444406036367e-60	0.000202113246266844
"BORCS7"	571.325488400744	2.05519246042544	0.141230558289966	14.5520380667606	5.66886154702187e-48	0.0012735739938809
"BPGM"	1062.0531258878	1.62066688585945	0.104728535291223	15.4749312721007	5.12279530339021e-54	0.000525191856773061
"BRD7"	444.157244186592	-2.29887365243908	0.150808654858541	-15.2436453636924	1.81457379901754e-52	0.000659380482288686
"BRK1"	5786.41815973091	1.76165286620863	0.0775099581621268	22.7280843388381	2.36427744595473e-114	6.17112577850281e-08
"BTBD11"	391.792043646784	-2.1226477195704	0.14781601501058	-14.3600659199105	9.21394680588505e-47	0.00151260477092739
"BTBD2"	2304.41458791807	-1.75395992816913	0.132322314377842	-13.2552089677086	4.20942756984675e-40	0.00391832739728117
"BTD"	462.491581103735	1.90508573976121	0.137072654528807	13.8983646760911	6.48051276483184e-44	0.00224796379529517
"BTF3L4"	2152.10062149413	1.12157081807774	0.0923701373806545	12.1421365160017	6.31551304150114e-34	0.009971505413882
"BTG3"	1139.41558919366	1.27940642427288	0.100247736779267	12.7624469676555	2.65720752699962e-37	0.0060485850437421
"BTG4"	359.304298080037	3.38151095495007	0.168026435793017	20.1248746305348	4.46901024647828e-90	2.38483063143275e-06
"BUB3"	6861.76428217101	1.05515953643229	0.0725669641783601	14.540494402368	6.71062291696958e-48	0.00127996143406889
"BUD31"	6484.79995793239	1.65790791654263	0.0861225139815607	19.2505750226659	1.39604818036722e-82	7.30135605376427e-06
"C12orf29"	1152.63682785496	1.47507234636768	0.112116810749577	13.1565671241076	1.56014845806974e-39	0.00426065727620651
"C12orf45"	806.572969057634	1.87279769419606	0.130400076204454	14.3619371146663	8.9684870997149e-47	0.00151074450010715
"C12orf54"	245.948010493644	3.33199478370549	0.240668405889041	13.8447536202226	1.36849163216614e-43	0.0023595762430793
"C12orf75"	4335.87561787599	1.68158323810491	0.0743053877719694	22.6307040246584	2.16125947797786e-113	7.11741086537082e-08
"C14orf119"	1999.53606790465	1.43292772527156	0.0963503600934083	14.8720536579457	5.00540430742393e-50	0.000942852144376644
"C15orf40"	2126.66079781874	1.44650138154908	0.0825711223804189	17.5182477826184	1.03978799017538e-68	5.81856302366392e-05
"C16orf58"	824.037287587339	-1.49680074532237	0.106442443393559	-14.0620667621103	6.49609640650296e-45	0.00193503030783128
"C19orf33"	4541.10737479252	1.73071140617047	0.0931420333325693	18.5814217732488	4.54308085904124e-77	1.69915205890813e-05
"C19orf53"	4183.09274413092	1.37689184017924	0.0744063200642291	18.5050388057181	1.88043441214088e-76	1.8668852220362e-05
"C1D"	1125.17426147698	1.61312130037013	0.112387643732726	14.3531908561618	1.01746096619574e-46	0.00151880822667551
"C1GALT1C1"	953.934535270123	1.69901063960327	0.119472100592011	14.2209823982695	6.78930925409933e-46	0.00169262071112912
"C1orf122"	2115.38774558954	1.19072275769407	0.0960696843292393	12.394365256925	2.80356834055826e-35	0.00824536920292285
"C3orf38"	908.984411124456	1.44958951144058	0.103349781224664	14.0260530236579	1.07997125400207e-44	0.00200173906814973
"C3orf52"	570.035589511565	2.17037192915806	0.137325417139617	15.8045901069535	2.89265590152166e-56	0.000375858367725402
"C4orf3"	1085.80136389877	1.51403930718953	0.101698770975385	14.8874887343131	3.97418474435203e-50	0.000930587317043894
"C4orf46"	2431.32909082627	1.63882972504878	0.0795606315406727	20.5985007071115	2.83071775012608e-94	1.27379108253016e-06
"C4orf48"	843.466768876959	1.35730604860482	0.107414046598588	12.6362062652489	1.3333356135131e-36	0.00671612760859356
"C5orf15"	3448.64736484731	1.36979345623771	0.0812929536378414	16.8500884140601	1.04757949141721e-63	0.000121676253685799
"C6orf99"	344.385021958457	3.96328614575514	0.192686155725136	20.5686087349664	5.24491374368078e-94	1.32534152335773e-06
"C7orf57"	209.180573847073	2.379176003091	0.186649038019839	12.746789527188	3.24850011674617e-37	0.00612764346342364
"C9orf16"	1409.56459444793	1.41387899058151	0.0928108413381523	15.233985277971	2.10367843588657e-52	0.000665635700579925
"C9orf40"	851.262371962602	1.35229193858589	0.101277547903082	13.35233688596	1.14790478067853e-40	0.0036450412276056
"CABP7"	391.584622964228	1.71946622187635	0.140828126769491	12.2096789989317	2.75975841430269e-34	0.00952840606320681
"CALM2"	32134.8101969202	1.83423781620027	0.0777636100376595	23.587354230494	5.19675907516905e-123	1.77007304347868e-08
"CAMKK1"	168.833157986496	-3.3712003131661	0.252770299902144	-13.337011169711	1.4100017423806e-40	0.00368704034196003
"CAMSAP2"	785.584250014394	-1.33445428415072	0.109368616924502	-12.2014369540021	3.05386620617925e-34	0.00957539433697518
"CAMTA1"	1326.77847388423	1.37242068699353	0.0913261492628461	15.0276859154935	4.8360683847786e-51	0.000815516041639549
"CAPG"	356.475170686483	2.3254248596869	0.145747842196357	15.9551237578804	2.62452903015064e-57	0.000322685675780205
"CAPN15"	567.471058443665	-2.75149557373663	0.191719472889528	-14.3516750399272	1.03994781968285e-46	0.00151880822667551
"CAPRIN1"	5562.22953694783	-1.53696910548333	0.0770688214658338	-19.9428131409107	1.73053613209964e-88	2.9995818485548e-06
"CAPZA2"	6979.94600092816	1.59929470817698	0.0926200161517172	17.2672687246916	8.29776575002804e-67	7.78764371419349e-05
"CARM1"	2336.90998353112	-1.77632405426529	0.0918097746119572	-19.3478751230258	2.12420819858705e-83	6.4757971280482e-06
"CASP3"	3850.05467980055	1.12736240851021	0.0793655047533576	14.2046902116188	8.56807092714316e-46	0.00171678305638237
"CBX1"	1576.64005718726	-1.20431407656513	0.0883571733773212	-13.6300656815063	2.65341391530039e-42	0.00284301805048424
"CBX2"	293.025109018311	-2.03014124427749	0.166870000805647	-12.1660048809012	4.71605720798191e-34	0.00981039093885313
"CBX6"	1846.03512127495	-2.08261884862933	0.129755507460429	-16.0503310371196	5.68599733549384e-58	0.000293080743318484
"CCAR2"	1680.07493969999	-1.78928086368059	0.100211897377334	-17.8549744142984	2.6440184454544e-71	3.96941098230741e-05
"CCDC32"	916.831653358437	1.87715904640785	0.120876539515428	15.5295564708672	2.18888466401604e-54	0.000498204122623025
"CCDC6"	965.445328380492	-1.40480123195407	0.115626836971389	-12.1494392543288	5.7760387762619e-34	0.00991674441760725
"CCDC85C"	729.290827472844	-1.79721298243099	0.138864875606115	-12.9421711184095	2.6017152152782e-38	0.00516937491113443
"CCDC90B"	1959.57508747402	1.1289577214798	0.0892407265933971	12.6507006898724	1.10881482010259e-36	0.00665029114237289
"CCL26"	403.841343710721	2.65499376886092	0.146999533668588	18.0612393971713	6.43611825718361e-73	3.08299407458555e-05
"CCN5"	276.746576203771	2.68496126685209	0.182961719426974	14.6749892560107	9.32303257164762e-49	0.00113961139252521
"CCNB1IP1"	1967.6289683624	1.06230884456261	0.087233503573768	12.1777619955879	4.08333305264312e-34	0.0097298758703643
"CCNB2"	8244.33923169578	1.43467472508208	0.0730922821143723	19.6282655785347	8.86909024784802e-86	4.56792012615281e-06
"CCNC"	4447.50090704558	1.51545876985591	0.0960894245130784	15.7713377672446	4.90007950631928e-56	0.000388842906025001
"CCND1"	3416.09726731439	-1.87375883299421	0.135691924454868	-13.8089192892052	2.2518448022553e-43	0.00242433646808063
"CCSER2"	551.328318268885	-1.75310542873275	0.124234176203916	-14.1112975696417	3.23569008124641e-45	0.00185838259317438
"CD164"	4549.35982150582	1.21704656188935	0.0810465402776309	15.0166380664773	5.71328240002102e-51	0.000824584057296435
"CD24"	5464.22923147858	2.6708155436173	0.0742548584995744	35.9682261549608	2.62672067040862e-283	2.0347009101739e-13
"CD47"	4603.52510895462	1.32515634200702	0.0776021166840326	17.076291197089	2.22840861114726e-65	9.49755202258458e-05
"CD55"	1002.95780159581	1.9732686922313	0.105861283735644	18.6401356813216	1.518551556755e-77	1.58368002033741e-05
"CD58"	766.831449447671	1.8742959007198	0.121721967136441	15.3981729412807	1.68359393737378e-53	0.00057020978658753
"CD59"	13670.9448190684	2.15387641411502	0.0776669052704	27.7322291472311	2.85459883825084e-169	1.30542126815894e-11
"CD63"	14146.9693389407	1.42911184708861	0.0892618205171063	16.0103372170718	1.0822168591907e-57	0.000304990294773429
"CD9"	18409.8575814974	1.16518889686483	0.0779964390138859	14.9390012107783	1.8370806169762e-50	0.000885493320700751
"CD99L2"	1060.34923347119	-1.43326401538699	0.114073159227182	-12.5644281713332	3.31261358833614e-36	0.00714294645306095
"CDA"	1122.9556721989	1.72683231552784	0.0962317759689967	17.9445125909781	5.29733110618714e-72	3.55911950839579e-05
"CDC123"	3801.51567237737	1.1396990346391	0.0780264902496691	14.6065654240284	2.55055721600427e-48	0.00120802071167481
"CDC37L1"	1158.2069915255	1.1910941035278	0.0964149389020292	12.3538335147224	4.64444044950774e-35	0.00851499852211967
"CDC42"	10601.1324484364	1.13070091481236	0.0789450710620262	14.3226283744046	1.58031423766055e-46	0.00155527566911278
"CDC42BPB"	787.989798544398	-1.8357651995726	0.120052696458913	-15.2913283393087	8.73501424830553e-53	0.00063044528907749
"CDCA3"	1588.87935248724	1.03608063225994	0.0826931344493393	12.5292219137573	5.16670761028061e-36	0.00736450990798136
"CDCP1"	965.622624159465	-1.47749920851913	0.113182792645092	-13.0540974823985	6.02194408293633e-39	0.00466614917080378
"CDH2"	654.253102008009	-2.31073965371789	0.125271105450638	-18.445910933774	5.62432081336861e-76	2.00277275650336e-05
"CDH4"	140.74574046903	-4.02087367985552	0.301746272018905	-13.325346666101	1.64865189943396e-40	0.00371783471420591
"CDK1"	18280.6782036558	2.18948449804474	0.07922624708562	27.6358476967685	4.12904631505255e-168	1.49525703472047e-11
"CDK16"	2048.02970327586	-1.55851094575366	0.103239719135841	-15.0960401558532	1.71954682456177e-51	0.000762882734584837
"CDK5"	1238.12452446676	1.25039782050774	0.102937811915599	12.1471187043782	5.9423062572537e-34	0.0099280148865786
"CDK6"	2366.38772266496	-1.410631589124	0.0984151127272215	-14.3334854783316	1.35163093857412e-46	0.00154106278116779
"CDK7"	1446.69609980866	1.45475841052043	0.0870797220998151	16.706052516485	1.18419887151127e-62	0.00014240928913428
"CDKN3"	6215.22245090416	2.22561467470292	0.0797385849172841	27.9113891601115	1.94084370518967e-171	9.76075093766277e-12
"CELSR1"	971.564265782543	-2.3846896834219	0.158445684143963	-15.0505183925059	3.42539587543025e-51	0.000798705736335521
"CENPK"	864.733718020129	1.68255882463944	0.107978711540069	15.5823198910376	9.60062630227672e-55	0.000471938475206835
"CENPL"	1231.52106845786	1.20614828727434	0.0904660061633911	13.3326134138818	1.49564922161264e-40	0.00369921003610697
"CENPU"	1472.12947099435	1.13866399505258	0.0859574453746411	13.2468338267822	4.70643572884629e-40	0.00394584843321348
"CENPW"	1207.00693163751	1.72381912593186	0.104684155891669	16.4668579619225	6.34831550031896e-61	0.000186379862465901
"CERS6"	1827.48930065878	-1.08598106526372	0.0870468990087547	-12.4758156537489	1.0116493280662e-35	0.00770247407158226
"CERS6-AS1"	645.930509855399	-1.57757550880928	0.115496525930149	-13.6590732587349	1.78237631506654e-42	0.00278225415228281
"CFAP58"	752.898419380443	3.14136014216483	0.120424696068307	26.0856804685892	5.3002770424317e-150	2.74832601121489e-10
"CFL2"	3303.34082133011	1.64326257816131	0.0804693693478806	20.420970009809	1.08880747397747e-92	1.61785683599242e-06
"CGRRF1"	995.724739819717	1.93663481768558	0.120279611556457	16.1011063523144	2.50583580274104e-58	0.000277792515497057
"CHCHD1"	2383.45545811616	1.29132663790832	0.102764581888526	12.5658725426342	3.25266675691131e-36	0.00713684207736359
"CHCHD2"	26501.9526182349	1.28950866566699	0.0879932915849295	14.6546247155942	1.25850053936142e-48	0.00115767257435832
"CHEK2"	1853.17417148677	1.35793044497922	0.10560053265492	12.8591249574153	7.64370528417549e-38	0.00556388003197259
"CHIC2"	790.140600542911	1.95873034659089	0.115835627167249	16.9095674145466	3.82505440501564e-64	0.000113883858929201
"CHMP1B"	1519.67547940045	1.11613697988558	0.0845541472300356	13.2002629847245	8.74292935152416e-40	0.00410919075471631
"CHMP5"	4628.84940670022	2.01544275572302	0.0894890200798188	22.5216764461759	2.54554293773734e-112	8.10090349591406e-08
"CIAO2A"	5437.95762518418	1.40351782383447	0.0791053949188187	17.7423780675745	1.97401103748028e-70	4.49654666783693e-05
"CIAO2B"	3618.73137915028	1.31137873727837	0.0871555445478149	15.0464178048813	3.64441095226221e-51	0.000801766626477158
"CIAPIN1"	4130.38941352688	1.17633805934221	0.0765396158382282	15.3690091916385	2.64178290705314e-53	0.000586044083820052
"CIC"	696.01398641216	-2.6961472601728	0.162735721510153	-16.5676425258888	1.19416569339332e-61	0.000165884783063695
"CILK1"	443.785411891788	-2.67968237015507	0.170072939823266	-15.756077203932	6.23871935519127e-56	0.000394813135370043
"CIRBP"	1466.83911588525	-1.89392766020157	0.100762161558258	-18.7960205588341	8.13992216321344e-79	1.3104329792912e-05
"CISD2"	1722.44618422001	1.13650436417571	0.0866666106856811	13.1135203648097	2.755068654333e-39	0.00443254920653943
"CITED2"	2081.0622913859	2.39276012550379	0.104667484286858	22.8605869512069	1.14677965407703e-115	5.03059194897696e-08
"CKAP4"	1783.53448609975	-1.79096707535699	0.0952478358817196	-18.8032311577246	7.1053118102104e-79	1.30005938359493e-05
"CKS1B"	10535.713206059	1.84004193582753	0.0888585874632433	20.7075307897357	2.9625805634711e-95	1.11306867688688e-06
"CKS2"	11168.8992869186	1.90751413168638	0.10523902250454	18.1255401873776	2.00365677345938e-73	2.87621025570976e-05
"CLASP1"	902.085974283041	-1.70394752048899	0.119509531858554	-14.2578377974545	4.00677515568308e-46	0.00163851240132688
"CLDN1"	2598.58403014216	1.81328428982458	0.0765099444914827	23.6999817719961	3.60724893604768e-124	1.46894204786773e-08
"CLDN12"	1007.73106083958	1.70553224639966	0.110612563134563	15.4189741026509	1.22027433561614e-53	0.000557850830384356
"CLDND1"	3660.90381913355	1.36233115117498	0.0867000750611552	15.7131484628363	1.22920012276317e-55	0.000414432467107746
"CLINT1"	978.998114848734	-1.26219000655664	0.100665392094684	-12.5384700768806	4.59786405681256e-36	0.00731643531320857
"CLNS1A"	5229.53467593687	1.04695429772623	0.0818978262235131	12.7836640604955	2.02309263421615e-37	0.00594003858661509
"CLTA"	11041.1583906972	1.33154884028394	0.0800167273319539	16.6408810342859	3.52394853320398e-62	0.000153489489511237
"CLTC"	4422.03606812177	-1.27387980415446	0.0851745769545358	-14.9561036837838	1.42106051234272e-50	0.000873181993878547
"CMC2"	2275.34848317952	1.24726252839443	0.101470816079816	12.2918349982851	1.00205237147442e-34	0.00895479401740418
"CMTM4"	893.570320787065	-1.49041801144491	0.11062383648255	-13.4728468911852	2.25981793023041e-41	0.00326090755829604
"CNDP2"	610.60306217492	-1.49724280450077	0.122709869722566	-12.2014863831726	3.0520127467279e-34	0.00957539433697518
"CNIH1"	6313.62117417767	1.55512096381881	0.084821500540459	18.3340421226931	4.42746691549167e-75	2.28100166774043e-05
"CNIH4"	3083.10180191138	1.83132269806057	0.0847811691562846	21.6005831989027	1.77362199008382e-103	3.3661002946106e-07
"CNOT1"	2542.79032337019	-1.58451586585699	0.111013104905363	-14.2732325810341	3.21331490568207e-46	0.0016245862251555
"CNOT3"	692.93384191336	-2.09010803309934	0.124616215314662	-16.7723600642317	3.88756277817892e-63	0.000133813986760466
"CNOT8"	2250.57199081276	1.15117264571982	0.0923225772561031	12.4690263198184	1.10163891328009e-35	0.00774181552485548
"COA3"	2030.01363716728	1.73925889121975	0.0965909329729307	18.0064405393742	1.73428392848126e-72	3.29607675665133e-05
"COA4"	3749.07818245853	1.60405746751994	0.0887652666288177	18.0707784524266	5.41443276144694e-73	3.05867470446919e-05
"COL18A1"	715.995881606873	-2.33424728386512	0.148097898752109	-15.7615152107746	5.72439081172211e-56	0.000392640536669167
"COL4A2"	1257.44313322798	-1.74512540395903	0.133621484852042	-13.0602156224457	5.55701674856356e-39	0.00463922236398524
"COL4A5"	594.60655421606	-1.89152617190415	0.13242042928467	-14.2842473938659	2.74357389386908e-46	0.00161409256823867
"COL5A2"	1441.09626772482	-2.25193109324732	0.12197887363199	-18.4616485313793	4.20314965330453e-76	1.96247283888745e-05
"COL7A1"	824.110391377944	-2.58053488348312	0.170290271184496	-15.1537422868234	7.15724420641074e-52	0.000718785679286997
"COMMD1"	1190.31870674553	1.49892531381556	0.108413645581489	13.8259838581748	1.77666595089276e-43	0.00239017693132158
"COMMD4"	5220.75990861614	1.34366624001867	0.0764558040535908	17.5744177522069	3.86841235282978e-69	5.48949935624578e-05
"COMMD6"	1885.09785729382	1.76229909133028	0.10360435409945	17.0098940980671	6.93630408691053e-65	0.000102611084010774
"COPRS"	3865.1441956765	1.13410830040231	0.0795223973295474	14.2614953583765	3.80218949614417e-46	0.00163851240132688
"COPS8"	2206.38826042532	1.57342871507836	0.0807211261223269	19.4921551601491	1.27976070520183e-84	5.4133329630085e-06
"COPS9"	2090.66631781033	1.83870953688175	0.13097644969604	14.0384744062683	9.0642940977503e-45	0.00198053656634668
"COQ10B"	1100.04019954044	1.97638594120537	0.0999825509914702	19.7673086114195	5.69332446537769e-87	3.761486956736e-06
"COQ6"	1236.50257868058	1.66147992623703	0.10059561545943	16.5164248824255	2.79481453554347e-61	0.00017550458290603
"CORO2A"	376.166352280408	-2.10946905138113	0.159410962492612	-13.2328982799969	5.66596097212277e-40	0.00398955135530163
"COX14"	1874.08010673125	1.93496145013084	0.112460266724867	17.2057341359922	2.40509308309579e-66	8.3073256435953e-05
"COX17"	1716.06414439499	1.3827952013014	0.0853896374485798	16.1939462752034	5.56427172056802e-59	0.000251605989930948
"COX4I1"	20928.0536081936	1.70874980657374	0.07569276508181	22.5748102176858	7.66380484498928e-113	7.68757573767736e-08
"COX5A"	14825.9792108006	1.35045362825836	0.0713359660891755	18.930894222	6.34756782908747e-80	1.10615670765191e-05
"COX5B"	8351.66280707597	1.42324797184925	0.0928077910416046	15.3354363451149	4.4328402422258e-53	0.000606019621898669
"COX6A1"	10412.1783878663	1.88356776130319	0.0745665980652255	25.260207789761	8.7483622615929e-141	1.21126698948704e-09
